age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
23,Private,1403456,Some-college,10,Never-married,Craft-repair,Husband,White,Female,0,2042,32,United-States,<=50K
42,Private,357002,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,41,Mexico,<=50K
36,?,1258421,Preschool,1,Divorced,Tech-support,Not-in-family,White,Female,0,0,39,United-States,<=50K
36,Self-emp-not-inc,1168021,Bachelors,13,Never-married,Machine-op-inspct,Husband,White,Male,0,0,27,United-States,<=50K
41,Private,22992,HS-grad,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,52,United-States,<=50K
45,Private,267250,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,3325,0,38,United-States,<=50K
41,Private,834239,10th,6,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
35,Private,249018,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,41,United-States,>50K
26,Private,1280693,HS-grad,9,Married-civ-spouse,?,Wife,White,Male,0,0,31,United-States,<=50K
29,State-gov,670153,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,38,Canada,<=50K
49,Self-emp-not-inc,1257378,Bachelors,13,Divorced,Craft-repair,Husband,White,Male,0,0,22,United-States,<=50K
32,Private,190364,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,1887,16,United-States,<=50K
19,Self-emp-not-inc,48699,Masters,14,Divorced,?,Husband,Asian-Pac-Islander,Male,0,0,30,Mexico,<=50K
54,?,966928,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,3325,0,35,United-States,<=50K
24,Private,1205678,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,3325,0,22,United-States,<=50K
38,Private,1488060,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
44,State-gov,1184116,Some-college,10,Married-civ-spouse,?,Husband,White,Male,7298,0,35,United-States,>50K
38,Private,1125147,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,>50K
17,Local-gov,99182,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,46,Canada,<=50K
43,Private,910010,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,57,United-States,>50K
56,Private,1074132,Bachelors,13,Never-married,Craft-repair,Husband,Black,Male,7688,0,44,?,<=50K
49,Self-emp-inc,599827,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,0,0,30,United-States,<=50K
17,Private,1498778,Masters,14,Never-married,Sales,Not-in-family,White,Female,0,0,47,United-States,<=50K
67,Private,1482140,Some-college,10,Never-married,Other-service,Husband,Black,Male,0,0,54,United-States,>50K
19,Private,1285958,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,29,United-States,<=50K
22,Private,1321475,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,0,0,29,United-States,<=50K
48,Private,857658,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,26,United-States,<=50K
44,Private,1233218,Bachelors,13,Widowed,Prof-specialty,Other-relative,White,Male,0,0,34,United-States,<=50K
39,Private,118942,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,44,United-States,<=50K
30,Private,355019,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,55,United-States,>50K
56,Private,1000297,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,49,United-States,<=50K
37,Local-gov,196764,Assoc-acdm,12,Divorced,?,Own-child,White,Male,0,0,44,United-States,<=50K
17,Private,1221873,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,Private,277598,12th,8,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,44,United-States,<=50K
41,Private,532274,11th,7,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K
53,Private,397670,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,53,United-States,<=50K
46,Self-emp-not-inc,817805,11th,7,Divorced,Craft-repair,Own-child,White,Male,7688,0,40,Canada,<=50K
71,Private,134486,Prof-school,15,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,43,United-States,>50K
33,Private,1220729,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,36,United-States,<=50K
38,?,1334084,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,41,?,<=50K
48,Federal-gov,1123868,HS-grad,9,Never-married,Prof-specialty,Husband,White,Female,0,0,37,United-States,>50K
33,Self-emp-not-inc,288394,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,28,United-States,<=50K
49,Local-gov,445072,Prof-school,15,Divorced,Tech-support,Husband,White,Male,0,0,49,United-States,>50K
17,State-gov,349968,Some-college,10,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,55,United-States,<=50K
36,Private,908301,Preschool,1,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,1333691,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,43,United-States,>50K
36,Private,1320393,Prof-school,15,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,49,United-States,>50K
25,Private,1437758,Doctorate,16,Married-civ-spouse,?,Husband,White,Female,0,0,39,?,>50K
50,Private,1038333,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,42,United-States,<=50K
30,Private,342788,Some-college,10,Never-married,Exec-managerial,Husband,White,Male,0,0,38,United-States,<=50K
40,Private,605073,9th,5,Never-married,Sales,Not-in-family,White,Male,0,0,35,?,<=50K
37,Self-emp-inc,450451,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Female,7298,0,45,United-States,<=50K
45,Self-emp-not-inc,107589,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,?,<=50K
58,Private,1202753,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,49,United-States,<=50K
40,Private,872603,Masters,14,Never-married,Sales,Husband,White,Female,0,0,40,United-States,>50K
49,Private,1455782,HS-grad,9,Never-married,Craft-repair,Husband,White,Female,0,0,28,United-States,<=50K
40,Private,1263934,HS-grad,9,Married-civ-spouse,Farming-fishing,Own-child,Black,Male,2174,0,51,United-States,<=50K
30,State-gov,979068,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,33,United-States,<=50K
36,Local-gov,78008,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Male,0,0,32,United-States,<=50K
34,State-gov,671123,9th,5,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States,<=50K
45,Local-gov,719164,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,23,United-States,<=50K
39,?,1016099,Doctorate,16,Widowed,Adm-clerical,Husband,White,Male,0,0,38,United-States,>50K
26,Private,856137,7th-8th,4,Separated,Exec-managerial,Wife,Black,Male,0,0,46,United-States,<=50K
34,Private,1173281,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,3325,0,36,United-States,>50K
17,Private,45798,9th,5,Never-married,Craft-repair,Husband,White,Male,0,0,53,United-States,<=50K
35,Private,180519,Some-college,10,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,53,United-States,<=50K
38,Private,1429654,HS-grad,9,Never-married,Adm-clerical,Husband,White,Male,0,0,49,United-States,>50K
63,Private,660288,Masters,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,21,United-States,<=50K
56,?,1236343,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,0,0,54,United-States,<=50K
23,Private,1287808,HS-grad,9,Never-married,Other-service,Husband,White,Male,0,0,38,United-States,<=50K
40,?,192333,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,7688,0,57,United-States,>50K
41,Self-emp-not-inc,1061966,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,34,United-States,<=50K
34,Private,271558,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,0,0,39,United-States,<=50K
35,Private,241662,5th-6th,3,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,41,United-States,<=50K
33,Private,376256,HS-grad,9,Never-married,Farming-fishing,Husband,White,Female,0,0,31,United-States,<=50K
64,Private,1136002,Bachelors,13,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,24,United-States,>50K
32,Private,151515,Some-college,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,16,United-States,<=50K
42,State-gov,1005484,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,70,United-States,<=50K
17,Private,579975,HS-grad,9,Never-married,Exec-managerial,Own-child,Black,Male,0,0,23,United-States,<=50K
49,Private,406532,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,23,?,<=50K
54,Self-emp-not-inc,369703,Masters,14,Never-married,Craft-repair,Husband,Black,Male,0,0,46,United-States,<=50K
23,Private,524532,Assoc-acdm,12,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,0,0,26,United-States,<=50K
30,Private,532113,11th,7,Never-married,Craft-repair,Husband,White,Male,99999,0,24,United-States,>50K
44,Private,480522,Masters,14,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,11,United-States,<=50K
38,Private,783590,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,43,United-States,>50K
44,Private,1489960,HS-grad,9,Married-civ-spouse,?,Not-in-family,White,Male,0,0,29,United-States,<=50K
33,Private,684420,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,46,United-States,<=50K
64,Private,286193,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,39,United-States,<=50K
28,Private,922508,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,41,United-States,<=50K
75,Private,1246340,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
55,Private,904722,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,37,United-States,>50K
49,Private,802054,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,31,United-States,<=50K
23,Private,1007834,Masters,14,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,32,United-States,<=50K
50,Private,1322335,HS-grad,9,Divorced,Other-service,Other-relative,White,Male,0,0,29,United-States,<=50K
46,Private,126842,HS-grad,9,Divorced,Handlers-cleaners,Husband,White,Female,0,0,55,United-States,>50K
17,Private,1473027,Assoc-voc,11,Divorced,Handlers-cleaners,Husband,Black,Male,0,0,36,United-States,<=50K
18,Private,1341180,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,17,?,<=50K
43,?,1442130,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,43,United-States,>50K
36,Private,753924,Some-college,10,Separated,Handlers-cleaners,Own-child,White,Male,0,0,32,United-States,<=50K
30,Local-gov,1283274,Bachelors,13,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Private,134661,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,37,United-States,<=50K
25,Private,627981,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,55,United-States,>50K
31,Self-emp-not-inc,1320906,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,36,?,<=50K
28,Self-emp-not-inc,416381,HS-grad,9,Married-civ-spouse,Protective-serv,Not-in-family,Black,Female,0,0,48,United-States,<=50K
45,Local-gov,1148416,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,47,United-States,<=50K
17,Private,488092,7th-8th,4,Never-married,Other-service,Not-in-family,Black,Female,0,0,26,?,<=50K
31,Self-emp-inc,889068,Bachelors,13,Married-civ-spouse,Sales,Wife,Black,Female,0,0,42,United-States,<=50K
17,Private,984216,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,32,United-States,<=50K
33,Private,1318453,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,28,United-States,<=50K
48,Private,521346,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Male,0,0,28,United-States,<=50K
48,?,1184012,HS-grad,9,Divorced,Other-service,Husband,White,Female,0,1672,48,?,>50K
27,Private,659679,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,66,United-States,<=50K
45,Federal-gov,597935,Some-college,10,Divorced,Exec-managerial,Husband,White,Male,0,0,32,United-States,<=50K
35,Private,131568,Some-college,10,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,42,United-States,>50K
57,Self-emp-not-inc,126499,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,43,United-States,>50K
36,Self-emp-not-inc,1159494,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,35,United-States,<=50K
17,Local-gov,168552,Bachelors,13,Separated,Prof-specialty,Own-child,White,Male,0,0,54,United-States,<=50K
50,Private,178754,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,62,United-States,>50K
31,Private,288649,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,34,United-States,<=50K
34,Private,514158,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,57,United-States,<=50K
42,Private,255005,Some-college,10,Divorced,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K
18,Private,890975,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,30,United-States,>50K
39,Private,1235437,Some-college,10,Married-civ-spouse,Transport-moving,Unmarried,White,Female,2174,0,39,United-States,<=50K
45,Private,802857,Prof-school,15,Never-married,Adm-clerical,Husband,White,Male,0,0,49,United-States,<=50K
43,Private,1002001,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,<=50K
29,Private,1341085,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,47,United-States,<=50K
51,State-gov,1343144,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,42,?,<=50K
24,Private,992469,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,54,United-States,>50K
29,?,114393,HS-grad,9,Married-civ-spouse,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0,45,United-States,<=50K
36,?,1186309,Some-college,10,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,55,United-States,<=50K
42,Private,1139571,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,31,?,<=50K
33,Self-emp-not-inc,464224,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,38,United-States,<=50K
55,Private,254322,HS-grad,9,Never-married,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
42,Private,209666,Some-college,10,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,31,United-States,<=50K
39,Private,423873,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,0,0,30,?,<=50K
41,Private,1118331,Prof-school,15,Never-married,Sales,Own-child,White,Female,0,0,44,United-States,>50K
48,Private,1419669,HS-grad,9,Widowed,Exec-managerial,Husband,White,Male,0,0,47,United-States,<=50K
41,Private,241371,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,41,United-States,<=50K
17,?,629897,Masters,14,Never-married,?,Husband,Other,Male,0,0,51,United-States,<=50K
53,Private,1253405,Assoc-voc,11,Never-married,Other-service,Husband,White,Male,0,0,29,United-States,>50K
39,Self-emp-not-inc,140695,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,36,Puerto-Rico,<=50K
47,?,1415266,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,28,Mexico,<=50K
32,Private,40076,9th,5,Never-married,Craft-repair,Unmarried,White,Male,0,0,41,United-States,>50K
17,Private,433713,Bachelors,13,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,45,United-States,<=50K
17,Local-gov,61292,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,53,United-States,<=50K
24,Private,1144614,Some-college,10,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,28,United-States,<=50K
45,Private,647961,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,44,United-States,>50K
56,Private,663322,HS-grad,9,Never-married,?,Husband,White,Female,0,0,54,United-States,<=50K
42,State-gov,825775,HS-grad,9,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,2042,30,United-States,<=50K
23,Private,457609,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,2042,28,United-States,<=50K
27,Private,1138691,Some-college,10,Never-married,Other-service,Husband,White,Female,0,0,25,United-States,<=50K
57,Private,654110,5th-6th,3,Divorced,Other-service,Husband,White,Female,0,0,46,United-States,<=50K
19,Private,1196588,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,33,United-States,<=50K
67,Private,974742,Masters,14,Never-married,Sales,Husband,Black,Male,0,0,45,United-States,>50K
64,Self-emp-not-inc,1016650,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,38,United-States,>50K
67,Local-gov,1482257,HS-grad,9,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,0,58,United-States,>50K
43,Private,766241,Some-college,10,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,48,United-States,<=50K
33,Private,459165,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Male,0,0,32,United-States,<=50K
42,Private,1095419,Some-college,10,Never-married,Sales,Husband,White,Male,0,0,37,Puerto-Rico,>50K
50,Private,1062737,Bachelors,13,Married-civ-spouse,?,Not-in-family,White,Male,7688,0,48,United-States,>50K
28,Private,731905,11th,7,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,29,United-States,<=50K
22,Self-emp-not-inc,510951,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,>50K
34,Private,1396344,Bachelors,13,Divorced,Exec-managerial,Other-relative,White,Male,0,0,37,United-States,<=50K
27,Private,386822,Some-college,10,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,48,United-States,<=50K
55,Private,130257,Some-college,10,Never-married,Transport-moving,Wife,White,Male,5060,0,38,United-States,<=50K
29,Private,952549,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,<=50K
39,Private,133897,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,33,United-States,<=50K
51,State-gov,1145035,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,57,United-States,<=50K
55,Self-emp-not-inc,1265340,1st-4th,2,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,37,United-States,<=50K
40,State-gov,1079753,Prof-school,15,Married-civ-spouse,Tech-support,Unmarried,White,Male,0,1887,71,United-States,<=50K
